Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
HA,02/19/2017,0051,N395HA,HNL,10:00,09:54,695,708,-6,10:09,15,0,0,0,0,0
HA,02/19/2018,0051,N396HA,HNL,10:00,09:58,695,704,-2,10:14,16,0,0,0,0,0
HA,02/19/2019,0051,N399HA,HNL,10:00,11:36,690,661,1536,11:51,15,1507,0,0,0,0
HA,02/19/2020,0051,N378HA,HNL,10:00,09:50,690,669,-10,10:16,26,0,0,0,0,0
HA,02/19/2022,0051,N384HA,HNL,10:00,09:59,670,675,-1,10:11,12,0,0,0,0,0
HA,02/20/2017,0051,N399HA,HNL,10:00,09:55,695,681,-5,10:14,19,0,0,0,0,0
HA,02/20/2018,0051,N395HA,HNL,10:00,09:58,695,674,-2,10:11,13,0,0,0,0,0
HA,02/20/2019,0051,N379HA,HNL,10:00,10:02,690,683,2,10:24,22,0,0,0,0,0
HA,02/20/2020,0051,N360HA,HNL,10:00,09:58,690,644,-2,10:13,15,0,0,0,0,0
HA,02/20/2021,0051,N382HA,HNL,10:00,09:57,680,659,-3,10:44,47,0,0,0,0,0
HA,02/20/2022,0051,N360HA,HNL,10:00,12:02,670,668,122,12:20,18,120,0,0,0,0
HA,02/21/2017,0051,N388HA,HNL,10:00,09:53,695,672,-7,10:08,15,0,0,0,0,0
HA,02/21/2018,0051,N393HA,HNL,10:00,09:56,695,683,-4,10:22,26,0,0,0,0,0
HA,02/21/2019,0051,N361HA,HNL,10:00,09:54,690,702,-6,10:11,17,0,0,0,0,0
HA,02/21/2020,0051,N379HA,HNL,10:00,09:51,690,632,-9,10:14,23,0,0,0,0,0
HA,02/21/2022,0051,N393HA,HNL,10:00,10:00,670,675,0,10:14,14,0,0,0,0,0
HA,02/22/2017,0051,N381HA,HNL,10:00,09:48,695,651,-12,09:59,11,0,0,0,0,0
HA,02/22/2018,0051,N379HA,HNL,10:00,09:54,695,673,-6,10:12,18,0,0,0,0,0
HA,02/22/2019,0051,N361HA,HNL,10:00,09:54,690,706,-6,10:08,14,0,0,0,0,0
HA,02/22/2020,0051,N379HA,HNL,10:00,09:51,690,646,-9,10:07,16,0,0,0,0,0
HA,02/22/2021,0051,N384HA,HNL,10:00,09:56,680,642,-4,10:13,17,0,0,0,0,0
HA,02/22/2022,0051,N391HA,HNL,10:00,09:57,670,674,-3,10:18,21,0,0,0,0,0
HA,02/23/2017,0051,N370HA,HNL,10:00,09:53,695,667,-7,10:10,17,0,0,0,0,0
HA,02/23/2018,0051,N373HA,HNL,10:00,09:56,695,655,-4,10:12,16,0,0,0,0,0
HA,02/23/2019,0051,N361HA,HNL,10:00,10:02,690,695,2,10:30,28,0,0,0,0,0
HA,02/23/2020,0051,N388HA,HNL,10:00,09:53,690,679,-7,10:06,13,0,0,0,0,0
HA,02/23/2022,0051,N375HA,HNL,10:00,09:56,670,644,-4,10:08,12,0,0,0,0,0
HA,02/24/2017,0051,N385HA,HNL,10:00,09:52,695,643,-8,10:05,13,0,0,0,0,0
HA,02/24/2018,0051,N391HA,HNL,10:00,10:01,695,684,1,10:27,26,0,0,0,0,0
HA,02/24/2019,0051,N384HA,HNL,10:00,09:56,690,703,-4,10:41,45,0,0,0,0,0
HA,02/24/2020,0051,N382HA,HNL,10:00,09:50,690,644,-10,10:04,14,0,0,0,0,0
HA,02/24/2022,0051,N395HA,HNL,10:00,09:56,670,683,-4,10:23,27,0,0,0,0,0
HA,02/25/2017,0051,N395HA,HNL,10:00,09:48,695,664,-12,10:23,35,0,0,0,0,0
HA,02/25/2018,0051,N384HA,HNL,10:00,09:56,695,694,-4,10:29,33,0,0,0,0,0
HA,02/25/2019,0051,N375HA,HNL,10:00,09:58,690,738,-2,10:36,38,46,0,0,0,0
HA,02/25/2020,0051,N396HA,HNL,10:00,09:49,690,642,-11,10:08,19,0,0,0,0,0
HA,02/25/2021,0051,N382HA,HNL,10:00,09:59,680,660,-1,10:15,16,0,0,0,0,0
HA,02/25/2022,0051,N391HA,HNL,10:00,10:38,670,673,38,10:59,21,3,38,0,0,0
HA,02/26/2017,0051,N396HA,HNL,10:00,09:55,695,681,-5,10:30,35,0,0,0,0,0
HA,02/26/2018,0051,N383HA,HNL,10:00,09:53,695,647,-7,10:07,14,0,0,0,0,0
HA,02/26/2019,0051,N388HA,HNL,10:00,09:57,690,726,-3,10:24,27,33,0,0,0,0
HA,02/26/2020,0051,N385HA,HNL,10:00,09:53,690,653,-7,10:13,20,0,0,0,0,0
HA,02/26/2022,0051,N390HA,HNL,10:00,10:03,670,669,3,10:19,16,0,0,0,0,0
HA,02/27/2017,0051,N370HA,HNL,10:00,09:54,695,682,-6,10:15,21,0,0,0,0,0
HA,02/27/2018,0051,N399HA,HNL,10:00,09:46,695,662,-14,10:05,19,0,0,0,0,0
HA,02/27/2019,0051,N375HA,HNL,10:00,09:55,690,682,-5,10:10,15,0,0,0,0,0
HA,02/27/2020,0051,N390HA,HNL,10:00,09:52,690,651,-8,10:08,16,0,0,0,0,0
HA,02/27/2021,0051,N391HA,HNL,10:00,09:52,680,651,-8,10:12,20,0,0,0,0,0
HA,02/27/2022,0051,N385HA,HNL,10:00,09:51,670,677,-9,10:10,19,0,0,0,0,0
HA,02/28/2017,0051,N389HA,HNL,10:00,09:52,695,692,-8,10:07,15,0,0,0,0,0
HA,02/28/2018,0051,N395HA,HNL,10:00,09:56,695,688,-4,10:17,21,0,0,0,0,0
HA,02/28/2019,0051,N380HA,HNL,10:00,09:57,690,688,-3,10:31,34,0,0,0,0,0
HA,02/28/2020,0051,N389HA,HNL,10:00,09:52,690,642,-8,10:11,19,0,0,0,0,0
HA,02/28/2022,0051,N382HA,HNL,10:00,10:00,670,690,0,10:19,19,20,0,0,0,0
HA,02/29/2020,0051,N389HA,HNL,10:00,10:25,690,642,25,10:38,13,0,0,0,0,0
HA,03-01-2017,0051,N396HA,HNL,10:00,09:49,695,724,-11,10:21,32,18,0,0,0,0
HA,03-01-2018,0051,N391HA,HNL,10:00,09:58,695,680,-2,10:18,20,0,0,0,0,0
HA,03-01-2019,0051,N388HA,HNL,10:00,09:54,690,713,-6,10:35,41,17,0,0,0,0
HA,03-01-2020,0051,N395HA,HNL,10:00,09:52,690,617,-8,10:08,16,0,0,0,0,0
HA,03-01-2021,0051,N385HA,HNL,10:00,09:55,680,645,-5,10:14,19,0,0,0,0,0
HA,03-01-2022,0051,N379HA,HNL,10:00,09:52,670,684,-8,10:13,21,0,0,0,0,0
HA,03-02-2017,0051,N399HA,HNL,10:00,09:49,695,693,-11,10:21,32,0,0,0,0,0
HA,03-02-2018,0051,N383HA,HNL,10:00,09:57,695,665,-3,10:16,19,0,0,0,0,0
HA,03-02-2019,0051,N385HA,HNL,10:00,09:56,690,688,-4,10:32,36,0,0,0,0,0
HA,03-02-2020,0051,N375HA,HNL,10:00,09:54,690,664,-6,10:14,20,0,0,0,0,0
HA,03-02-2022,0051,N378HA,HNL,10:00,09:57,670,705,-3,10:13,16,32,0,0,0,0
HA,03-03-2017,0051,N381HA,HNL,10:00,10:07,695,710,7,10:40,33,22,0,0,0,0
HA,03-03-2018,0051,N383HA,HNL,10:00,10:00,695,677,0,10:14,14,0,0,0,0,0
HA,03-03-2019,0051,N360HA,HNL,10:00,09:57,690,684,-3,10:18,21,0,0,0,0,0
HA,03-03-2020,0051,N361HA,HNL,10:00,09:51,690,672,-9,10:03,12,0,0,0,0,0
HA,03-03-2022,0051,N374HA,HNL,10:00,09:58,670,689,-2,10:16,18,17,0,0,0,0
HA,03-04-2017,0051,N389HA,HNL,10:00,09:54,695,720,-6,10:17,23,0,19,0,0,0
HA,03-04-2018,0051,N375HA,HNL,10:00,10:19,695,675,19,10:40,21,0,0,0,0,0
HA,03-04-2019,0051,N374HA,HNL,10:00,09:53,690,670,-7,10:12,19,0,0,0,0,0
HA,03-04-2020,0051,N385HA,HNL,10:00,09:58,690,699,-2,10:24,26,0,0,0,0,0
HA,03-04-2021,0051,N393HA,HNL,10:00,09:50,680,679,-10,10:06,16,0,0,0,0,0
HA,03-04-2022,0051,N382HA,HNL,10:00,09:59,670,693,-1,10:36,37,22,0,0,0,0
HA,03-05-2017,0051,N388HA,HNL,10:00,09:56,695,708,-4,10:32,36,0,0,0,0,0
HA,03-05-2018,0051,N389HA,HNL,10:00,09:58,695,684,-2,10:15,17,0,0,0,0,0
HA,03-05-2019,0051,N370HA,HNL,10:00,09:57,690,724,-3,10:14,17,31,0,0,0,0
HA,03-05-2020,0051,N388HA,HNL,10:00,09:56,690,689,-4,10:13,17,0,0,0,0,0
HA,03-05-2022,0051,N378HA,HNL,10:00,09:58,670,682,-2,10:21,23,0,0,0,0,0
HA,03-06-2017,0051,N370HA,HNL,10:00,09:51,695,694,-9,10:09,18,0,0,0,0,0
HA,03-06-2018,0051,N375HA,HNL,10:00,09:50,695,647,-10,10:02,12,0,0,0,0,0
HA,03-06-2019,0051,N391HA,HNL,10:00,09:54,690,698,-6,10:26,32,0,0,0,0,0
HA,03-06-2020,0051,N384HA,HNL,10:00,10:19,690,682,19,10:54,35,0,0,0,0,0
HA,03-06-2021,0051,N374HA,HNL,10:00,09:58,680,661,-2,10:16,18,0,0,0,0,0
HA,03-06-2022,0051,N395HA,HNL,10:00,10:05,670,660,5,10:23,18,0,0,0,0,0
HA,03-07-2017,0051,N388HA,HNL,10:00,09:45,695,717,-15,10:04,19,0,0,0,0,0
HA,03-07-2018,0051,N379HA,HNL,10:00,09:51,695,654,-9,10:11,20,0,0,0,0,0
HA,03-07-2019,0051,N383HA,HNL,10:00,09:54,690,702,-6,10:20,26,0,0,0,0,0
HA,03-07-2020,0051,N391HA,HNL,10:00,10:04,690,653,4,10:15,11,0,0,0,0,0
HA,03-07-2022,0051,N383HA,HNL,10:00,09:59,670,667,-1,10:14,15,0,0,0,0,0
HA,03-08-2017,0051,N370HA,HNL,10:00,09:53,695,728,-7,10:08,15,26,0,0,0,0
HA,03-08-2018,0051,N381HA,HNL,10:00,09:57,695,669,-3,10:18,21,0,0,0,0,0
HA,03-08-2019,0051,N391HA,HNL,10:00,09:54,690,687,-6,10:11,17,0,0,0,0,0
HA,03-08-2020,0051,N391HA,HNL,10:00,10:07,685,646,7,10:22,15,0,0,0,0,0
HA,03-08-2021,0051,N382HA,HNL,10:00,09:59,680,678,-1,10:15,16,0,0,0,0,0
HA,03-08-2022,0051,N393HA,HNL,10:00,09:56,670,679,-4,10:16,20,0,0,0,0,0
HA,03-09-2017,0051,N386HA,HNL,10:00,09:55,695,740,-5,10:19,24,40,0,0,0,0
HA,03-09-2018,0051,N388HA,HNL,10:00,10:02,695,654,2,10:21,19,0,0,0,0,0
HA,03-09-2019,0051,N383HA,HNL,10:00,09:46,690,651,-14,10:16,30,0,0,0,0,0
HA,03-09-2020,0051,N383HA,HNL,10:00,09:53,685,653,-7,10:09,16,0,0,0,0,0
HA,03-09-2022,0051,N360HA,HNL,10:00,10:00,670,667,0,10:20,20,0,0,0,0,0
HA,03-10-2017,0051,N388HA,HNL,10:00,09:52,695,751,-8,10:49,57,48,0,0,0,0
HA,03-10-2018,0051,N391HA,HNL,10:00,10:19,695,676,19,10:34,15,0,0,0,0,0
HA,03-10-2019,0051,N370HA,HNL,10:00,09:58,680,671,-2,10:56,58,0,0,0,0,0
HA,03-10-2020,0051,N396HA,HNL,10:00,09:49,685,635,-11,10:04,15,0,0,0,0,0
HA,03-10-2022,0051,N393HA,HNL,10:00,11:20,670,636,80,11:36,16,0,0,0,0,46
HA,03-11-2017,0051,N395HA,HNL,10:00,09:52,695,723,-8,10:28,36,20,0,0,0,0
HA,03-11-2018,0051,N360HA,HNL,10:00,09:58,695,672,-2,10:19,21,0,0,0,0,0
HA,03-11-2019,0051,N391HA,HNL,10:00,09:51,680,672,-9,10:24,33,0,0,0,0,0
HA,03-11-2020,0051,N382HA,HNL,10:00,09:53,685,674,-7,10:12,19,0,0,0,0,0
HA,03-11-2021,0051,N391HA,HNL,10:00,09:57,680,645,-3,10:15,18,0,0,0,0,0
HA,03-11-2022,0051,N374HA,HNL,10:00,10:19,670,662,19,10:37,18,0,0,0,0,0
HA,03-12-2017,0051,N386HA,HNL,10:00,10:13,685,673,13,10:29,16,0,0,0,0,0
HA,03-12-2018,0051,N373HA,HNL,10:00,10:07,695,670,7,10:24,17,0,0,0,0,0
HA,03-12-2019,0051,N383HA,HNL,10:00,10:22,680,705,22,10:39,17,47,0,0,0,0
HA,03-12-2020,0051,N385HA,HNL,10:00,09:53,685,681,-7,10:11,18,0,0,0,0,0
HA,03-12-2022,0051,N396HA,HNL,10:00,10:08,670,658,8,10:25,17,0,0,0,0,0
HA,03/13/2017,0051,N386HA,HNL,10:00,10:40,685,685,40,10:58,18,0,0,0,0,40
HA,03/13/2018,0051,N382HA,HNL,10:00,10:05,695,697,5,11:14,69,0,0,0,0,0
HA,03/13/2019,0051,N378HA,HNL,10:00,09:58,680,681,-2,10:18,20,0,0,0,0,0
HA,03/13/2020,0051,N392HA,HNL,10:00,09:56,685,719,-4,10:33,37,30,0,0,0,0
HA,03/13/2021,0051,N384HA,HNL,10:00,10:03,680,683,3,10:20,17,0,0,0,0,0
HA,03/13/2022,0051,N379HA,HNL,10:00,10:01,680,679,1,10:20,19,0,0,0,0,0
HA,03/14/2017,0051,,HNL,10:00,00:00,685,0,0,00:00,0,0,0,0,0,0
HA,03/14/2018,0051,N379HA,HNL,10:00,09:57,695,645,-3,10:12,15,0,0,0,0,0
HA,03/14/2019,0051,N370HA,HNL,10:00,09:52,680,631,-8,10:09,17,0,0,0,0,0
HA,03/14/2020,0051,N360HA,HNL,10:00,10:04,685,686,4,10:26,22,0,0,0,0,0
HA,03/14/2022,0051,N384HA,HNL,10:00,10:14,680,654,14,10:27,13,0,0,0,0,0
HA,03/15/2017,0051,N395HA,HNL,10:00,10:00,685,672,0,10:19,19,0,0,0,0,0
HA,03/15/2018,0051,N384HA,HNL,10:00,09:54,695,642,-6,10:08,14,0,0,0,0,0
HA,03/15/2019,0051,N396HA,HNL,10:00,10:02,680,693,2,10:42,40,15,0,0,0,0
HA,03/15/2020,0051,N383HA,HNL,10:00,09:53,685,668,-7,10:09,16,0,0,0,0,0
HA,03/15/2021,0051,N391HA,HNL,10:00,09:55,685,671,-5,10:11,16,0,0,0,0,0
HA,03/15/2022,0051,N383HA,HNL,10:00,10:08,680,0,8,10:23,15,0,0,0,0,0
HA,03/16/2017,0051,N386HA,HNL,10:00,10:06,685,688,6,10:34,28,0,0,0,0,0
HA,03/16/2018,0051,N384HA,HNL,10:00,09:57,695,668,-3,10:24,27,0,0,0,0,0
HA,03/16/2019,0051,N384HA,HNL,10:00,09:54,680,720,-6,10:32,38,34,0,0,0,0
HA,03/16/2020,0051,N385HA,HNL,10:00,09:54,685,680,-6,10:19,25,0,0,0,0,0
HA,03/16/2022,0051,N360HA,HNL,10:00,09:56,680,699,-4,10:25,29,15,0,0,0,0
HA,03/17/2017,0051,N370HA,HNL,10:00,09:52,685,656,-8,10:08,16,0,0,0,0,0
HA,03/17/2018,0051,N395HA,HNL,10:00,10:09,695,668,9,10:24,15,0,0,0,0,0
HA,03/17/2019,0051,N360HA,HNL,10:00,10:04,680,680,4,10:22,18,0,0,0,0,0
HA,03/17/2020,0051,N390HA,HNL,10:00,10:08,685,706,8,10:24,16,29,0,0,0,0
HA,03/17/2022,0051,N395HA,HNL,10:00,09:59,680,680,-1,10:20,21,0,0,0,0,0
HA,03/18/2017,0051,N370HA,HNL,10:00,10:00,685,671,0,10:33,33,0,0,0,0,0
HA,03/18/2018,0051,N360HA,HNL,10:00,09:55,695,672,-5,10:18,23,0,0,0,0,0
HA,03/18/2019,0051,N385HA,HNL,10:00,11:04,680,681,64,11:20,16,65,0,0,0,0
HA,03/18/2020,0051,N391HA,HNL,10:00,10:14,685,670,14,10:36,22,0,0,0,0,0
HA,03/18/2021,0051,N384HA,HNL,10:00,10:03,685,680,3,10:23,20,0,0,0,0,0
HA,03/18/2022,0051,N386HA,HNL,10:00,10:08,680,658,8,10:22,14,0,0,0,0,0
HA,03/19/2017,0051,N389HA,HNL,10:00,10:00,685,666,0,10:30,30,0,0,0,0,0
HA,03/19/2018,0051,N374HA,HNL,10:00,09:56,695,642,-4,10:14,18,0,0,0,0,0
HA,03/19/2019,0051,N384HA,HNL,10:00,09:57,680,684,-3,10:22,25,0,0,0,0,0
HA,03/19/2020,0051,N386HA,HNL,10:00,09:55,685,666,-5,10:17,22,0,0,0,0,0
HA,03/19/2022,0051,N379HA,HNL,10:00,11:08,680,668,68,11:23,15,56,0,0,0,0
HA,03/20/2017,0051,N386HA,HNL,10:00,10:06,685,692,6,10:27,21,0,0,0,0,0
HA,03/20/2018,0051,N388HA,HNL,10:00,09:57,695,643,-3,10:16,19,0,0,0,0,0
HA,03/20/2019,0051,N378HA,HNL,10:00,09:54,680,660,-6,10:13,19,0,0,0,0,0
HA,03/20/2020,0051,N395HA,HNL,10:00,09:54,685,716,-6,10:54,60,25,0,0,0,0
HA,03/20/2021,0051,N390HA,HNL,10:00,10:15,685,665,15,10:31,16,0,0,0,0,0
HA,03/20/2022,0051,N373HA,HNL,10:00,10:30,680,659,30,10:47,17,0,0,0,0,0
HA,03/21/2017,0051,N381HA,HNL,10:00,09:57,685,706,-3,10:31,34,18,0,0,0,0
HA,03/21/2018,0051,N360HA,HNL,10:00,10:04,695,663,4,10:54,50,0,0,0,0,0
HA,03/21/2019,0051,N382HA,HNL,10:00,10:03,680,680,3,10:23,20,0,0,0,0,0
HA,03/21/2020,0051,N385HA,HNL,10:00,09:53,685,649,-7,10:11,18,0,0,0,0,0
HA,03/21/2022,0051,N391HA,HNL,10:00,10:09,680,675,9,10:23,14,0,0,0,0,0
HA,03/22/2017,0051,N388HA,HNL,10:00,01:20,685,689,920,01:43,23,924,0,0,0,0
HA,03/22/2018,0051,N361HA,HNL,10:00,09:56,695,711,-4,10:30,34,0,0,0,0,0
HA,03/22/2019,0051,N360HA,HNL,10:00,09:59,680,685,-1,10:26,27,0,0,0,0,0
HA,03/22/2020,0051,N385HA,HNL,10:00,09:58,685,644,-2,10:13,15,0,0,0,0,0
HA,03/22/2021,0051,N385HA,HNL,10:00,09:59,685,638,-1,10:17,18,0,0,0,0,0
HA,03/22/2022,0051,N383HA,HNL,10:00,09:52,680,673,-8,10:16,24,0,0,0,0,0
HA,03/23/2017,0051,N381HA,HNL,10:00,09:59,685,685,-1,10:26,27,0,0,0,0,0
HA,03/23/2018,0051,N380HA,HNL,10:00,10:07,695,690,7,10:27,20,0,0,0,0,0
HA,03/23/2019,0051,N378HA,HNL,10:00,09:59,680,677,-1,10:18,19,0,0,0,0,0
HA,03/23/2020,0051,N379HA,HNL,10:00,09:46,685,670,-14,10:04,18,0,0,0,0,0
HA,03/23/2022,0051,N370HA,HNL,10:00,09:56,680,659,-4,10:13,17,0,0,0,0,0
HA,03/24/2017,0051,N374HA,HNL,10:00,09:56,685,672,-4,10:26,30,0,0,0,0,0
HA,03/24/2018,0051,N393HA,HNL,10:00,09:59,695,688,-1,10:13,14,0,0,0,0,0
HA,03/24/2019,0051,N389HA,HNL,10:00,10:00,680,668,0,10:23,23,0,0,0,0,0
HA,03/24/2020,0051,N396HA,HNL,10:00,09:56,685,650,-4,10:18,22,0,0,0,0,0
HA,03/24/2022,0051,N375HA,HNL,10:00,11:45,680,653,105,12:04,19,78,0,0,0,0
HA,03/25/2017,0051,N395HA,HNL,10:00,09:54,685,648,-6,10:13,19,0,0,0,0,0
HA,03/25/2018,0051,N370HA,HNL,10:00,10:06,695,666,6,10:23,17,0,0,0,0,0
HA,03/25/2019,0051,N388HA,HNL,10:00,09:55,680,676,-5,10:20,25,0,0,0,0,0
HA,03/25/2020,0051,N393HA,HNL,10:00,09:52,685,657,-8,10:08,16,0,0,0,0,0
HA,03/25/2021,0051,N382HA,HNL,10:00,09:58,685,659,-2,10:17,19,0,0,0,0,0
HA,03/25/2022,0051,N360HA,HNL,10:00,10:02,680,646,2,10:13,11,0,0,0,0,0
HA,03/26/2017,0051,N381HA,HNL,10:00,09:57,685,660,-3,10:24,27,0,0,0,0,0
HA,03/26/2018,0051,N391HA,HNL,10:00,09:59,695,685,-1,10:21,22,0,0,0,0,0
HA,03/26/2019,0051,N374HA,HNL,10:00,10:04,680,692,4,10:22,18,16,0,0,0,0
HA,03/26/2020,0051,N391HA,HNL,10:00,09:53,685,695,-7,10:16,23,0,0,0,0,0
HA,03/26/2022,0051,N379HA,HNL,10:00,09:56,680,639,-4,10:08,12,0,0,0,0,0
HA,03/27/2017,0051,N386HA,HNL,10:00,09:54,685,676,-6,10:20,26,0,0,0,0,0
HA,03/27/2018,0051,N389HA,HNL,10:00,10:03,695,672,3,10:19,16,0,0,0,0,0
HA,03/27/2019,0051,N389HA,HNL,10:00,09:53,680,709,-7,10:14,21,22,0,0,0,0
HA,03/27/2020,0051,,HNL,10:00,00:00,685,0,0,00:00,0,0,0,0,0,0
HA,03/27/2021,0051,N383HA,HNL,10:00,09:57,685,660,-3,10:13,16,0,0,0,0,0
HA,03/27/2022,0051,N382HA,HNL,10:00,10:03,675,666,3,10:21,18,0,0,0,0,0
HA,03/28/2017,0051,N382HA,HNL,10:00,09:59,685,667,-1,10:25,26,0,0,0,0,0
HA,03/28/2018,0051,N373HA,HNL,10:00,09:58,695,665,-2,10:16,18,0,0,0,0,0
HA,03/28/2019,0051,N390HA,HNL,10:00,11:01,680,679,61,11:17,16,60,0,0,0,0
HA,03/28/2020,0051,,HNL,10:00,00:00,685,0,0,00:00,0,0,0,0,0,0
HA,03/28/2022,0051,N386HA,HNL,10:00,10:00,675,670,0,10:22,22,0,0,0,0,0
HA,03/29/2017,0051,N388HA,HNL,10:00,09:58,685,672,-2,10:20,22,0,0,0,0,0
HA,03/29/2018,0051,N382HA,HNL,10:00,09:56,695,677,-4,10:10,14,0,0,0,0,0
HA,03/29/2019,0051,N392HA,HNL,10:00,09:50,680,704,-10,10:20,30,0,0,0,0,0
HA,03/29/2020,0051,,HNL,10:00,00:00,685,0,0,00:00,0,0,0,0,0,0
HA,03/29/2021,0051,N384HA,HNL,10:00,09:59,685,676,-1,10:23,24,0,0,0,0,0
HA,03/29/2022,0051,N379HA,HNL,10:00,09:56,675,672,-4,10:17,21,0,0,0,0,0
HA,03/30/2017,0051,N381HA,HNL,10:00,10:13,685,626,13,10:29,16,0,0,0,0,0
HA,03/30/2018,0051,N384HA,HNL,10:00,09:57,695,678,-3,10:19,22,0,0,0,0,0
HA,03/30/2019,0051,N361HA,HNL,10:00,09:54,680,700,-6,10:13,19,0,0,0,0,0
HA,03/30/2022,0051,N382HA,HNL,10:00,10:00,675,641,0,10:15,15,0,0,0,0,0
HA,03/31/2017,0051,N388HA,HNL,10:00,10:04,685,626,4,10:26,22,0,0,0,0,0
HA,03/31/2018,0051,N385HA,HNL,10:00,11:58,695,682,118,12:24,26,105,0,0,0,0
HA,03/31/2019,0051,N380HA,HNL,10:00,10:00,680,678,0,10:29,29,0,0,0,0,0
HA,03/31/2022,0051,N383HA,HNL,10:00,09:59,675,680,-1,10:19,20,0,0,0,0,0
HA,04-01-2017,0051,N385HA,HNL,10:00,09:55,665,658,-5,10:13,18,0,0,0,0,0
HA,04-01-2018,0051,N389HA,HNL,10:00,09:57,670,678,-3,10:15,18,0,0,0,0,0
HA,04-01-2019,0051,N396HA,HNL,10:00,09:55,675,700,-5,10:11,16,20,0,0,0,0
HA,04-01-2021,0051,N383HA,HNL,10:00,10:02,685,653,2,10:20,18,0,0,0,0,0
HA,04-01-2022,0051,N393HA,HNL,10:00,10:56,675,653,56,11:14,18,0,0,0,0,34
HA,04-02-2017,0051,N399HA,HNL,10:00,09:53,665,681,-7,10:23,30,0,0,0,0,0
HA,04-02-2018,0051,N393HA,HNL,10:00,10:05,670,744,5,11:08,63,79,0,0,0,0
HA,04-02-2019,0051,N390HA,HNL,10:00,09:54,675,677,-6,10:09,15,0,0,0,0,0
HA,04-02-2022,0051,N391HA,HNL,10:00,10:11,675,642,11,10:28,17,0,0,0,0,0
HA,04-03-2017,0051,N389HA,HNL,10:00,09:52,665,639,-8,10:09,17,0,0,0,0,0
HA,04-03-2018,0051,N374HA,HNL,10:00,09:52,670,684,-8,10:06,14,0,0,0,0,0
HA,04-03-2019,0051,N360HA,HNL,10:00,10:00,675,697,0,10:19,19,22,0,0,0,0
HA,04-03-2021,0051,N374HA,HNL,10:00,10:04,685,671,4,10:22,18,0,0,0,0,0
HA,04-03-2022,0051,N384HA,HNL,10:00,10:03,675,649,3,10:16,13,0,0,0,0,0
HA,04-04-2017,0051,N388HA,HNL,10:00,09:54,665,653,-6,10:19,25,0,0,0,0,0
HA,04-04-2018,0051,N395HA,HNL,10:00,10:16,670,689,16,10:36,20,35,0,0,0,0
HA,04-04-2019,0051,N391HA,HNL,10:00,09:56,675,674,-4,10:12,16,0,0,0,0,0
HA,04-04-2022,0051,N370HA,HNL,10:00,10:17,675,663,17,10:33,16,0,0,0,0,0
HA,04-05-2017,0051,N395HA,HNL,10:00,09:57,665,683,-3,10:25,28,15,0,0,0,0
HA,04-05-2018,0051,N383HA,HNL,10:00,09:57,670,703,-3,10:29,32,30,0,0,0,0
HA,04-05-2019,0051,N373HA,HNL,10:00,09:54,675,656,-6,10:13,19,0,0,0,0,0
HA,04-05-2021,0051,N384HA,HNL,10:00,10:05,685,651,5,10:24,19,0,0,0,0,0
HA,04-05-2022,0051,N374HA,HNL,10:00,10:00,675,679,0,10:22,22,0,0,0,0,0
HA,04-06-2017,0051,N370HA,HNL,10:00,09:54,665,730,-6,11:05,71,59,0,0,0,0
HA,04-06-2018,0051,N395HA,HNL,10:00,09:58,670,705,-2,10:24,26,33,0,0,0,0
HA,04-06-2019,0051,N373HA,HNL,10:00,09:55,675,700,-5,10:14,19,20,0,0,0,0
HA,04-06-2022,0051,N382HA,HNL,10:00,00:44,675,650,884,00:59,15,859,0,0,0,0
HA,04-07-2017,0051,N374HA,HNL,10:00,09:56,665,665,-4,10:10,14,0,0,0,0,0
HA,04-07-2018,0051,N360HA,HNL,10:00,09:53,670,676,-7,10:10,17,0,0,0,0,0
HA,04-07-2019,0051,N381HA,HNL,10:00,09:55,675,706,-5,10:05,10,26,0,0,0,0
HA,04-07-2021,0051,N375HA,HNL,10:00,20:46,680,623,646,20:58,12,589,0,0,0,0
HA,04-07-2022,0051,N375HA,HNL,10:00,09:59,675,665,-1,10:30,31,0,0,0,0,0
HA,04-08-2017,0051,N382HA,HNL,10:00,10:03,665,692,3,10:20,17,30,0,0,0,0
HA,04-08-2018,0051,N383HA,HNL,10:00,10:01,670,718,1,10:18,17,49,0,0,0,0
HA,04-08-2019,0051,N379HA,HNL,10:00,10:06,675,701,6,10:34,28,26,0,0,0,6
HA,04-08-2022,0051,N391HA,HNL,10:00,09:59,675,635,-1,10:19,20,0,0,0,0,0
HA,04-09-2017,0051,N380HA,HNL,10:00,09:52,665,744,-8,10:55,63,71,0,0,0,0
HA,04-09-2018,0051,N385HA,HNL,10:00,09:59,670,685,-1,10:23,24,0,0,0,0,0
HA,04-09-2019,0051,N395HA,HNL,10:00,09:53,675,671,-7,10:13,20,0,0,0,0,0
HA,04-09-2021,0051,N374HA,HNL,10:00,09:53,680,627,-7,10:07,14,0,0,0,0,0
HA,04-09-2022,0051,N395HA,HNL,10:00,10:14,675,654,14,10:29,15,0,0,0,0,0
